"s_x1","s_x2","s_x3","s_x4","s_x5","s_x6","s_x7","s_x8","s_x9","s_x10","s_x11","s_x12","s_x13","s_x14","s_x15","s_y","s_y2",
0.58794,0.51702,0.56034,0.63922,0.95991,,55.9305,-0.27196,255.809,255.741,255.6267,255.4477,253.9703,251.9174,250.5484,,,
0.21821,0.80743,0.77978,0.70086,1.228,,58.3172,-0.090114,256.2693,256.0045,255.8221,255.6136,254.0966,252.0218,250.6364,,,
0.69598,0.91572,1.4375,1.0654,1.8844,,64.5747,0.24521,257.1729,256.5455,256.2169,255.9342,254.2881,252.1596,250.7469,,,
0,0.69598,1.4375,0.046357,2.3636,,65.33,0.43014,257.7753,256.9881,256.5622,256.2243,254.4721,252.2946,250.8559,,,
0,0,1.509,1.0338,2.3636,,67.0669,0.51012,258.1768,257.3503,256.8645,256.4868,254.6489,252.427,250.9636,,,
-1.0696,-1.0696,-0.16366,0.39577,1.2688,,52.8867,0.16542,257.5212,257.143,256.7827,256.4604,254.7101,252.5019,251.033,,,
0,-1.0696,-0.38104,0.39577,0.47451,,49.8483,-0.07422,257.0842,256.9733,256.7111,256.4366,254.7689,252.5753,251.1016,,,
1.4793,1.4793,0.39385,1.837,2.125,,53.9694,0.24846,258.0561,257.5236,257.1222,256.7759,254.9741,252.7224,251.2195,,,
-0.30769,1.167,0.084949,1.5236,1.8108,,61.3618,0.32026,258.4374,257.8284,257.3819,257.0068,255.1398,252.8506,251.3252,,,
0,-0.30769,0.084949,1.5953,1.2896,,67.3913,0.33243,258.6916,258.0778,257.6092,257.2157,255.299,252.9764,251.4295,,,
0.88735,0.88735,2.0647,1.8977,2.1884,,72.8261,0.59939,259.6277,258.7,258.0955,257.6237,255.5422,253.1452,251.5629,,,
0.57361,1.466,2.6502,2.259,2.7745,,75.3127,0.90858,260.7518,259.4818,258.7086,258.1357,255.8346,253.3403,251.7143,,,
0,0.57361,1.1538,1.5522,3.6903,,75.3127,1.0345,261.5012,260.1215,259.245,258.599,256.1156,253.5316,251.8638,,,
0.92015,0.92015,2.3997,2.4867,3.8948,,79.5181,1.3455,262.8075,261.0849,260.0169,259.2486,256.4805,253.767,252.0434,,,
1.2848,2.2167,3.7153,3.8034,5.2296,,81.5408,1.8794,264.815,262.4931,261.1185,260.1611,256.9648,254.0653,252.2657,,,
-0.063237,1.2207,2.738,4.8593,5.163,,80.2639,2.0639,266.0967,263.6143,262.0612,260.9705,257.4234,254.3543,252.4829,,,
0.49505,0.4315,2.6578,5.3784,5.6836,,79.7729,2.2065,267.3944,264.7735,263.0523,261.8295,257.9163,254.6639,252.7147,,,
-1.5889,-1.1018,1.0266,2.1923,4.0044,,64.7498,1.5929,266.8296,264.942,263.3833,262.1982,258.2215,254.8824,252.8867,,,
-0.99737,-2.5705,-0.89292,1.4853,2.9751,,58.0024,0.74333,265.5698,264.598,263.3416,262.2793,258.4108,255.0442,253.0213,,,
0.019008,-0.97855,-2.1315,1.5046,3.0512,,65.1695,0.13322,264.7465,264.3256,263.3114,262.3574,258.5947,255.2037,253.1548,,,
0.057013,0.076031,-2.0137,0.66922,3.2353,,65.3981,-0.28234,264.2477,264.1301,263.3037,262.4425,258.7773,255.363,253.2885,,,
0.2849,0.34208,-2.2186,0.38023,3.3673,,60.0908,-0.47693,264.1651,264.1064,263.3908,262.5908,258.9821,255.534,253.4304,,,
0.14394,0.42925,-0.4968,0.52471,3.1727,,63.3505,-0.56898,264.2367,264.1562,263.5144,262.7612,259.1938,255.7092,253.5754,,,
0.30259,0.44697,0.80973,-0.090423,2.4415,,64.802,-0.53702,264.5512,264.3423,263.7226,262.9916,259.4285,255.8968,253.7291,,,
1.8176,2.1257,2.6226,0.43522,5.333,,68.706,0.08531,266.3674,265.371,264.5073,263.659,259.8431,256.176,253.9447,,,
0,1.8176,2.5641,0.49877,5.7994,,66.4939,0.42965,267.5783,266.2126,265.1939,264.2629,260.2414,256.4498,254.1573,,,
1.7037,1.7037,4.0152,1.7075,7.6019,,72.4632,1.1678,269.9189,267.7376,266.3696,265.2474,260.8045,256.8092,254.4281,,,
-1.3438,0.33704,2.4699,1.9609,6.1102,,60.1329,1.0534,270.2492,268.3144,266.9372,265.7867,261.2008,257.0884,254.6464,,,
1.3547,-0.0072833,3.5448,4.3832,7.5477,,60.5119,1.3476,271.6928,269.4536,267.8925,266.6242,261.7255,257.4348,254.9104,,,
-1.7153,-0.38389,-0.048148,2.5732,5.7774,,51.8971,0.80987,271.0852,269.5293,268.1397,266.9333,262.0449,257.681,255.1085,,,
1.6008,-0.14204,1.5519,4.1557,6.8425,,56.0206,0.92952,272.1201,270.3767,268.896,267.6244,262.5211,258.0079,255.3613,,,
0,1.6008,-0.14931,3.8598,6.6099,,63.8771,0.90146,272.8101,271.07,269.5578,268.2497,262.9787,258.3284,255.6107,,,
0,0,1.2107,3.7106,5.873,,69.9356,0.78023,273.2701,271.6373,270.1368,268.8154,263.4184,258.6425,255.8567,,,
0,0,-0.14204,3.3977,5.873,,69.8817,0.60518,273.5767,272.1014,270.6434,269.3273,263.8408,258.9503,256.0996,,,
-0.018236,-0.018236,1.5822,1.5333,5.8537,,69.5934,0.39782,273.7645,272.4721,271.0805,269.7857,264.2447,259.2511,256.3385,,,
0,-0.018236,-0.018236,1.5333,6.9982,,68.75,0.18654,273.8896,272.7753,271.4629,270.2004,264.6328,259.5459,256.5743,,,
-0.051069,-0.051069,-0.069295,-0.2185,6.9435,,67.9478,-0.034403,273.9264,272.998,271.7801,270.5622,265.0001,259.8322,256.8051,,,
-0.18248,-0.23346,-0.25165,0.95604,5.1923,,65.6981,-0.2957,273.7843,273.0893,271.9951,270.842,265.3334,260.1028,257.0262,,,
-0.85558,-1.0365,-1.1051,-1.2455,4.6142,,52.4147,-0.80276,272.9095,272.7385,271.8907,270.8723,265.5619,260.3218,257.2134,,,
0,-0.85558,-1.087,0.47801,4.6142,,52.4147,-1.1368,272.3264,272.4515,271.7993,270.8997,265.7815,260.5364,257.3982,,,
-0.42779,-0.42779,-1.5102,-1.5281,3.2505,,38.8241,-1.4903,271.5509,272.0058,271.5744,270.814,265.9469,260.7238,257.5651,,,
-0.74074,-1.1654,-2.1898,-2.2576,1.9011,,42.2975,-1.9413,270.3673,271.2774,271.1276,270.546,266.0274,260.8679,257.7033,,,
-0.10821,-0.84815,-2.117,-2.3633,1.7909,,27.853,-2.2072,269.4815,270.6288,270.7004,270.2759,266.0934,261.0034,257.8358,,,
0.8554,0.74627,-0.42779,-1.5281,1.7256,,50.4966,-2.0086,269.6543,270.5145,270.6129,270.2496,266.2466,261.1815,257.9969,,,
0.91481,1.778,0.48311,-0.60918,1.354,,42.3488,-1.5019,270.5929,270.87,270.845,270.4611,266.4906,261.405,258.1886,,,
0,0.91481,0.91481,-0.60918,1.4181,,42.3488,-1.1404,271.2186,271.1609,271.0481,270.6524,266.7251,261.6241,258.3778,,,
0.70466,0.70466,2.3843,0.14234,1.6297,,50.7599,-0.64127,272.2757,271.748,271.4659,271.0084,267.0257,261.8769,258.5899,,,
0.040089,0.74504,2.5363,0.36563,3.312,,51.168,-0.31153,273.0172,272.2484,271.8451,271.3409,267.3188,262.1269,258.8006,,,
-1.0383,-0.99858,0.61111,0.18071,3.2693,,42.2526,-0.48237,272.5614,272.1396,271.8207,271.3704,267.4887,262.3155,258.9708,,,
-0.87981,-1.9089,-1.1781,-0.70069,2.3413,,36.7822,-0.89818,271.461,271.616,271.5006,271.1694,267.5581,262.453,259.1071,,,
1.8421,0.94607,0.64227,1.563,4.1671,,50.4725,-0.50558,272.3806,272.0895,271.8406,271.4599,267.8194,262.686,259.3072,,,
0,1.8421,-0.061956,2.3209,3.8712,,51.5803,-0.25878,272.9938,272.4768,272.138,271.7228,268.0704,262.9144,259.5048,,,
0.083874,0.083874,-0.018215,2.5176,3.8089,,57.9584,-0.086356,273.4792,272.8356,272.427,271.9825,268.3206,263.1428,259.7027,,,
0,0.083874,1.0307,1.6481,3.4957,,57.9584,0.0012512,273.8028,273.1291,272.6799,272.2175,268.5609,263.3667,259.898,,,
0.076517,0.076517,2.0055,0.80376,1.7259,,61.8154,0.057906,274.0885,273.4075,272.9274,272.4501,268.8001,263.5904,260.0936,,,
0,0.076517,0.16046,0.80376,1.7259,,68.7923,0.065254,274.279,273.6352,273.144,272.6606,269.0299,263.8096,260.2865,,,
-0.80827,-0.80827,-0.64911,-0.71067,-0.7866,,62.0356,-0.24219,273.666,273.4179,273.056,272.6396,269.1636,263.9805,260.4475,,,
0,-0.80827,-0.73237,-0.75046,0.56476,,57.0276,-0.44691,273.2573,273.2401,272.979,272.6206,269.2921,264.148,260.6063,,,
0,0,-0.73237,0.29082,-0.77937,,49.8993,-0.5755,272.9849,273.0946,272.9116,272.6034,269.4156,264.3122,260.763,,,
0,0,-0.80827,1.181,0.95231,,49.8993,-0.64833,272.8033,272.9756,272.8527,272.5878,269.5342,264.4731,260.9177,,,
-1.4462,-1.4462,-2.2428,-2.0859,-2.0752,,32.5843,-1.1838,271.3688,272.1619,272.3086,272.1985,269.4936,264.5529,261.0181,,,
0.09311,-1.3544,-1.3544,-1.9947,-1.984,,33.1378,-1.4436,270.4959,271.5415,271.8637,271.8701,269.4645,264.636,261.1205,,,
-0.37209,-0.27933,-1.7215,-2.4412,-2.3487,,37.1711,-1.6734,269.5806,270.8522,271.3495,271.4777,269.3972,264.6976,261.2084,,,
0,-0.37209,-1.7215,-2.4412,-2.3487,,44.1062,-1.7408,268.9704,270.2881,270.8996,271.1227,269.3326,264.7581,261.295,,,
-1.3931,-1.3931,-3.0906,-3.8739,-3.6915,,5.9585,-2.175,267.3203,269.1485,270.0396,270.4462,269.1243,264.7435,261.3311,,,
0,-1.3931,-1.6685,-3.8739,-3.6915,,5.9585,-2.3353,266.2202,268.216,269.2872,269.8342,268.9241,264.7291,261.3667,,,
0,0,-1.76,-3.0906,-3.6423,,4.0529,-2.3103,265.4868,267.4531,268.6288,269.2805,268.7318,264.7151,261.4018,,,
1.6817,1.6817,0.26517,-1.4609,-1.8428,,31.0323,-1.5984,266.4779,267.6362,268.6077,269.2023,268.7211,264.7893,261.4953,,,
0,1.6817,0.26517,-1.4609,-0.99572,,30.1027,-1.0563,267.1386,267.786,268.5892,269.1316,268.7109,264.8619,261.5876,,,
0,0,1.6817,-1.4609,-0.99572,,30.1027,-0.64673,267.579,267.9085,268.5731,269.0677,268.7011,264.9332,261.6786,,,
0,0,1.6817,-0.014898,-0.57037,,35.1048,-0.34019,267.8727,268.0088,268.5589,269.0098,268.6916,265.003,261.7684,,,
0,0,1.6817,-0.10791,0.17164,,35.1048,-0.11352,268.0685,268.0908,268.5466,268.9574,268.6825,265.0715,261.8571,,,
0.56992,0.56992,0.56992,0.8366,0.85167,,41.773,0.24674,268.709,268.4361,268.727,269.0558,268.7338,265.1689,261.9648,,,
0,0.56992,0.56992,0.8366,-0.0037037,,41.773,0.47601,269.136,268.7187,268.8849,269.1447,268.7831,265.2643,262.0711,,,
0,0,0.56992,2.2612,-0.91019,,56.8037,0.61007,269.4207,268.9498,269.023,269.2252,268.8304,265.3579,262.176,,,
0,0,0.56992,2.2612,-0.91019,,55.7944,0.67604,269.6104,269.1389,269.1439,269.2981,268.8759,265.4496,262.2795,,,
0,0,0.56992,2.2612,-1.6036,,61.5464,0.69433,269.737,269.2937,269.2497,269.364,268.9196,265.5396,262.3816,,,
0,0,0,0.56992,-1.643,,61.5464,0.68019,269.8213,269.4203,269.3422,269.4236,268.9615,265.6277,262.4824,,,
0,0,0,0.56992,-0.61108,,100,0.64492,269.8775,269.5239,269.4232,269.4775,269.0019,265.7141,262.5818,,,
0,0,0,0.56992,0.27111,,100,0.59679,269.915,269.6086,269.494,269.5263,269.0406,265.7987,262.6799,,,
0,0,0,0.56992,-1.5426,,100,0.54175,269.94,269.678,269.556,269.5705,269.0779,265.8817,262.7767,,,
0,0,0,0.56992,-1.5426,,100,0.48404,269.9567,269.7347,269.6103,269.6105,269.1136,265.9631,262.8723,,,
-0.43705,-0.43705,-0.43705,-0.43705,-2.055,,56.4576,0.27596,269.5745,269.5666,269.5102,269.5342,269.1017,266.0195,262.9509,,,
-0.52825,-0.963,-0.963,-0.963,-2.5724,,37.046,-0.046714,268.8463,269.1708,269.2452,269.33,269.0346,266.0466,263.0097,,,
0.18699,-0.34225,-0.77781,-0.77781,-2.4649,,43.8445,-0.17914,268.5275,268.9379,269.0758,269.1929,268.9897,266.0831,263.0744,,,
0.22771,0.41512,-0.55187,-0.55187,-2.2428,,50.3817,-0.17092,268.5184,268.8583,269.0038,269.1269,268.9705,266.131,263.1462,,,
2.3352,2.5682,1.7704,1.7704,0.85523,,73.9479,0.64782,270.6022,269.9332,269.7246,269.6643,269.1979,266.302,263.3002,,,
-1.736,0.55866,0.44269,0.0037038,-0.89561,,50.0339,0.52108,270.4015,269.9453,269.759,269.6963,269.2294,266.3753,263.3889,,,
-0.55185,-2.2783,0.41886,-0.54817,-1.4425,,45.4433,0.22585,269.771,269.6844,269.6029,269.5833,269.2012,266.4175,263.4567,,,
1.486,0.92593,1.7209,0.92966,0.022023,,56.2037,0.5394,270.6807,270.1963,269.965,269.8611,269.3305,266.538,263.5765,,,
-2.7303,-1.2849,-1.2812,-1.826,-1.2812,,41.0914,-0.242,268.8071,269.2624,269.3519,269.4038,269.1631,266.5087,263.5962,,,
2.8069,0,-0.82615,0.92966,1.3953,,53.5745,0.23102,270.0381,269.8511,269.7454,269.6987,269.2939,266.6273,263.7141,,,
-2.378,0.36218,-1.4741,-1.0379,-0.64613,,45.2272,-0.31172,268.6987,269.1545,269.2797,269.3484,269.1655,266.6153,263.7446,,,
0.11653,-2.2642,-0.81189,-0.39642,-0.53035,,45.6325,-0.5953,267.9091,268.641,268.911,269.0609,269.0543,266.6097,263.7789,,,
0.21027,0.32704,-2.0587,-0.37329,1.087,,46.3495,-0.66832,267.5694,268.3226,268.6584,268.8541,268.9695,266.6152,263.8201,,,
1.2777,1.4906,1.9769,0.67039,2.3786,,50.3379,-0.24026,268.4796,268.6821,268.8636,268.9918,269.0216,266.6882,263.9059,,,
0,1.2777,-0.80734,-1.6268,2.3786,,51.667,0.044747,269.0864,268.9763,269.0431,269.1164,269.0718,266.7597,263.9906,,,
1.3208,1.3208,2.9509,1.4333,2.0152,,56.9172,0.68071,270.6809,269.8661,269.6465,269.5692,269.2599,266.9005,264.1215,,,
-1.0516,0.25527,1.7497,0.92362,0.94241,,53.1491,0.67849,270.784,270.0704,269.8144,269.7045,269.3278,266.9815,264.2124,,,
-1.513,-2.5487,0,-2.0587,-0.58482,,48.4728,0.11915,269.486,269.4922,269.4489,269.4364,269.2322,266.9797,264.2479,,,
0,-1.513,-1.2616,0.69041,-0.58482,,41.5159,-0.23705,268.6206,269.019,269.129,269.1939,269.1403,266.9779,264.2829,,,
0,0,-1.2616,-2.0587,-0.58482,,46.2683,-0.4467,268.0438,268.6319,268.8491,268.9745,269.0521,266.9762,264.3174,,,
0.55828,0.55828,-2.0046,0.88715,-0.59632,,49.844,-0.36231,268.1558,268.5861,268.7905,268.9179,269.0257,267.004,264.3712,,,
0,0.55828,-0.96314,0.76972,-0.59632,,44.5329,-0.28741,268.2306,268.5487,268.7392,268.8666,269.0004,267.0312,264.4243,,,
2.0456,2.0456,2.6153,2.6153,1.4371,,62.3286,0.47901,270.1104,269.5162,269.3805,269.3432,269.1914,267.1666,264.5494,,,
0,2.0456,2.6153,1.3208,1.4371,,52.4214,0.93686,271.3636,270.3078,269.9417,269.7743,269.3748,267.2994,264.6729,,,
0,0,2.6153,1.3208,1.4371,,67.9963,1.1752,272.1991,270.9555,270.4328,270.1644,269.5511,267.4295,264.7947,,,
-1.8658,-1.8658,0.14159,-1.8658,-0.45557,,54.566,0.60849,271.0527,270.5563,270.2237,270.0306,269.5201,267.4558,264.8472,,,
0.87811,-1.0041,1.0209,0.047972,0.41853,,57.4446,0.51901,271.0751,270.6588,270.3357,270.1344,269.5828,267.5284,264.9303,,,
1.7963,2.6901,0.77409,3.4096,2.2223,,59.5246,1.0525,272.7134,271.6281,271.0425,270.692,269.8341,267.6959,265.0768,,,
0,1.7963,0.77409,3.4096,2.2223,,59.5246,1.3245,273.8056,272.4212,271.6609,271.1966,270.0755,267.8602,265.2213,,,
-1.8189,-1.8189,-1.0589,1.5287,0.36298,,45.3704,0.77464,272.8604,272.1573,271.5746,271.175,270.1106,267.9218,265.2975,,,
0.50928,-1.3189,1.3358,1.4792,1.3169,,52.2803,0.55353,272.6903,272.1923,271.6715,271.2869,270.1984,268.0094,265.3909,,,
0.60584,1.1182,1.0623,2.094,2.472,,62.9887,0.58328,273.1268,272.521,271.9626,271.5453,270.3475,268.1281,265.5049,,,
0.15328,0.76005,-0.56886,0.20083,2.4376,,63.548,0.61039,273.5579,272.8663,272.2697,271.8191,270.5072,268.2527,265.623,,,
-0.88186,-0.72993,-1.4457,-0.68281,1.3035,,58.4575,0.27054,273.0386,272.7088,272.236,271.8363,270.5657,268.3269,265.7075,,,
0.036765,-0.84542,0.41702,-0.64629,-0.97172,,56.4539,0.039536,272.7257,272.5981,272.219,271.8614,270.6259,268.4016,265.7921,,,
-0.036751,0,-0.12851,1.2055,0.74074,,56.2586,-0.13676,272.4838,272.4893,272.1916,271.8746,270.6798,268.4728,265.8744,,,
0.091912,0.055127,-0.63869,0.41679,1.3929,,46.5794,-0.22454,272.4059,272.4458,272.1989,271.9104,270.7414,268.5476,265.9588,,,
0,0.091912,-0.79076,-1.3551,-0.091743,,46.5794,-0.28363,272.3539,272.4102,272.2053,271.9427,270.8005,268.621,266.0421,,,
0.091827,0.091827,0.18382,-1.2645,2.8069,,47.1375,-0.28909,272.4026,272.4265,272.2422,271.9958,270.8672,268.6978,266.1277,,,
0,0.091827,0.147,0.56464,0,,59.9362,-0.2919,272.4351,272.4399,272.2744,272.0438,270.9312,268.7731,266.2121,,,
-0.011009,-0.011009,0.17279,0.044061,2.4246,,54.0934,-0.29607,272.4467,272.4454,272.2988,272.0844,270.9916,268.8463,266.295,,,
0,-0.011009,0.080808,-0.55839,2.3054,,34.8537,-0.29635,272.4545,272.4499,272.3202,272.1211,271.0495,268.918,266.3767,,,
0,0,0.080808,-0.71059,2.0907,,34.8537,-0.29353,272.4597,272.4535,272.339,272.1544,271.1052,268.9884,266.4575,,,
0,0,-0.011009,0.17279,0.80281,,61.3636,-0.28822,272.4631,272.4565,272.3553,272.1844,271.1588,269.0573,266.5371,,,
-0.0073403,-0.0073403,-0.018349,0.12863,0.79541,,50.9542,-0.28354,272.4587,272.4553,272.3672,272.2097,271.2094,269.1245,266.6154,,,
0,-0.0073403,-0.0073403,0.16544,-0.51849,,28.4123,-0.27629,272.4558,272.4544,272.3775,272.2326,271.258,269.1903,266.6927,,,
-1.0828,-1.0828,-1.09,-1.0101,-0.54984,,9.8039,-0.64372,271.4705,271.9172,272.0178,271.9723,271.1891,269.1965,266.7299,,,
0.92764,-0.16517,-0.1725,-0.091827,1.9146,,50,-0.52963,271.647,271.9323,272.0156,271.975,271.2209,269.252,266.7997,,,
0.036765,0.96475,-0.13579,-0.14679,1.9521,,50,-0.42485,271.798,271.9628,272.0262,271.9869,271.2554,269.3084,266.8699,,,
-0.036751,0,-0.16517,-0.18349,1.9146,,50,-0.35594,271.8653,271.9695,272.0229,271.9881,271.2846,269.3617,266.9378,,,
-0.18382,-0.22051,-0.34869,-0.356,1.1625,,44.186,-0.36338,271.7436,271.8842,271.9575,271.9416,271.293,269.404,266.9982,,,
0,-0.18382,0.74212,-0.356,1.1625,,44.186,-0.35364,271.6624,271.8143,271.9003,271.8996,271.3011,269.4455,267.0579,,,
0,0,-0.18382,-0.356,-0.86537,,41.9355,-0.33283,271.6083,271.7572,271.8503,271.8615,271.3089,269.4862,267.1167,,,
-0.073665,-0.073665,-0.29401,-0.42941,-0.9384,,40.625,-0.33094,271.5055,271.674,271.7815,271.8081,271.3086,269.5221,267.1721,,,
-0.01843,-0.092081,-0.27574,-0.44045,-0.95666,,40.4984,-0.32111,271.4203,271.5969,271.7151,271.7549,271.3063,269.5563,267.2261,,,
0,-0.01843,-0.092081,-0.44045,0.92648,,40.4984,-0.29971,271.3636,271.5339,271.6569,271.7068,271.3041,269.5899,267.2794,,,
0.25069,0.25069,0.15838,0.90167,0.29876,,46.1972,-0.1847,271.5524,271.6059,271.6911,271.7281,271.3286,269.6362,267.341,,,
0.025742,0.2765,0.18416,0,-1.4457,,46.7225,-0.094481,271.7016,271.6775,271.7297,271.754,271.355,269.683,267.4027,,,
-0.13235,-0.10665,0.12532,-0.16906,-1.5761,,44.6072,-0.079201,271.6811,271.6707,271.7185,271.7431,271.3661,269.7218,267.4589,,,
0.13253,0,0.2765,0,0.38012,,47.141,-0.019614,271.7874,271.7306,271.7537,271.7676,271.391,269.7669,267.519,,,
-0.27206,-0.13989,0.0036866,-0.088398,-0.40022,,65.5477,-0.075734,271.6116,271.645,271.692,271.7192,271.3859,269.7965,267.5686,,,
0,-0.27206,-0.24639,-0.088398,-1,,38.2911,-0.10681,271.4944,271.575,271.638,271.6755,271.3809,269.8254,267.6174,,,
0.088476,0.088476,-0.18382,0,-1.0641,,40.9091,-0.089688,271.4963,271.5614,271.6207,271.6588,271.3856,269.8586,267.6689,,,
0,0.088476,-0.051539,0.073719,-0.18382,,42.1875,-0.073679,271.4975,271.5502,271.6056,271.6437,271.3901,269.8911,267.7196,,,
0,0,-0.18382,0.092166,-0.22051,,50,-0.05904,271.4983,271.5411,271.5924,271.63,271.3944,269.923,267.7697,,,
0,0,0.088476,0.092166,-0.18382,,50,-0.045892,271.4989,271.5336,271.5809,271.6176,271.3985,269.9542,267.8191,,,
0.047882,0.047882,0.1364,-0.11032,-0.22773,,52.2968,-0.017671,271.5426,271.5511,271.587,271.6188,271.4076,269.9874,267.8696,,,
0.02577,0.073665,0.073665,-0.11029,-0.20202,,57.4074,0.010901,271.5951,271.5782,271.6011,271.6265,271.4191,270.0213,267.9203,,,
0.47847,0.50436,0.55249,0.50066,0.18349,,72.1519,0.19516,272.0634,271.8367,271.776,271.7573,271.4811,270.0803,267.9876,,,
0.7326,1.2146,1.2891,1.1029,0.91743,,81.5126,0.55624,273.0423,272.4119,272.179,272.0662,271.6191,270.1777,268.0805,,,
0.74545,1.4835,2.0442,2.1345,1.6809,,84.9727,1.0143,274.3782,273.2552,272.7879,272.5408,271.832,270.3138,268.1993,,,
1.0576,1.8109,3.074,3.2146,2.7563,,89.1945,1.6192,276.2454,274.4779,273.6869,273.2493,272.1516,270.5052,268.3553,,,
-0.39646,0.65692,2.6389,2.7145,2.3489,,83.0741,1.7651,277.1203,275.2764,274.3348,273.7846,272.415,270.6708,268.4946,,,
0.0035859,-0.39289,2.1538,2.7182,2.3526,,82.5142,1.7545,277.7069,275.9316,274.9029,274.2699,272.6686,270.8334,268.6321,,,
-0.039443,-0.035859,1.3709,2.6777,2.3197,,87.7387,1.6272,278.0612,276.4477,275.3863,274.6985,272.9078,270.9905,268.7664,,,
-0.02511,-0.064544,0.59556,2.6519,2.294,,87.1257,1.4346,278.2742,276.8572,275.8005,275.0796,273.135,271.1432,268.898,,,
-0.74632,-0.77125,-1.2001,1.8371,2.6419,,71.5852,0.95156,277.7228,276.8141,275.903,275.2263,273.2717,271.2517,269.0002,,,
0.046996,-0.69968,-0.76021,1.8587,1.7463,,71.8932,0.5916,277.3985,276.8024,276.0088,275.3714,273.4081,271.3605,269.1029,,,
0,0.046996,-0.76377,1.3736,1.7089,,71.8932,0.30974,277.1823,276.7929,276.1015,275.5027,273.5391,271.4673,269.2042,,,
-0.0036134,-0.0036134,-0.7282,0.63273,1.7426,,71.8333,0.089617,277.0349,276.7833,276.1813,275.6205,273.6646,271.5717,269.304,,,
0.039749,0.036134,-0.6638,-0.072189,1.9705,,71.7863,-0.065153,276.9733,276.7954,276.2649,275.7376,273.7896,271.6762,269.4039,,,
0.025284,0.065043,0.10845,-1.0929,1.9963,,71.7863,-0.17581,276.9555,276.8181,276.3468,275.8502,273.9123,271.78,269.5035,,,
-0.010833,0.014448,0.050587,-0.71001,1.9853,,68.1606,-0.26537,276.9337,276.8311,276.4147,275.9493,274.0291,271.8812,269.6013,,,
0.010835,0,0.061427,-0.70281,2.0715,,60.984,-0.32876,276.9291,276.8473,276.4778,276.0417,274.1425,271.981,269.6983,,,
0,0.010835,0.065043,-0.66363,2.0903,,49.0284,-0.3755,276.9261,276.8605,276.5331,276.1254,274.2514,272.0788,269.7939,,,
0.49834,0.49834,0.52375,-0.14352,2.5991,,33.6576,-0.23236,277.3841,277.1222,276.754,276.3325,274.4102,272.202,269.9066,,,
0.01078,0.50917,0.50917,0.61818,2.3535,,43.3498,-0.14949,277.6994,277.3418,276.951,276.5227,274.5639,272.3233,270.0181,,,
-0.028743,-0.017966,0.49117,0.54201,2.2978,,42.3729,-0.12244,277.8829,277.507,277.1134,276.6872,274.7084,272.4407,270.1272,,,
-0.47799,-0.50659,0,0.061427,1.9437,,32.7103,-0.29106,277.5619,277.4002,277.0892,276.7094,274.7952,272.5294,270.2171,,,
1.0725,0.5894,1.0725,1.1383,2.9007,,57.2121,-0.023982,278.338,277.8529,277.4393,277.0123,274.995,272.6751,270.3453,,,
-0.0035728,1.0689,0.56773,1.0945,3.1778,,76.3754,0.12188,278.852,278.2215,277.7444,277.2854,275.1865,272.8178,270.4716,,,
0,-0.0035728,0.55689,1.0689,3.1778,,75.8678,0.18511,279.1946,278.523,278.0113,277.5325,275.3706,272.9577,270.5962,,,
0.14292,0.14292,0.72956,1.2243,3.2339,,77.3643,0.24388,279.5564,278.8425,278.2949,277.7942,275.5631,273.1027,270.7244,,,
-0.14628,-0.003573,1.0653,1.0653,3.0829,,72.8467,0.19282,279.661,279.0293,278.4918,277.9919,275.732,273.2367,270.8456,,,
0,-0.14628,-0.0071457,1.0653,3.0829,,72.4036,0.1275,279.7306,279.1822,278.6641,278.1707,275.8943,273.368,270.9651,,,
0,0,-0.003573,0.56414,3.0829,,72.1139,0.05637,279.7771,279.3072,278.8148,278.3326,276.0502,273.4968,271.083,,,
-0.0035731,-0.0035731,-0.0071459,0.54971,3.0299,,72.3308,-0.016078,279.8047,279.4077,278.9455,278.478,276.1996,273.6228,271.1993,,,
0,-0.0035731,-0.14985,0.57862,3.0033,,72.2054,-0.084241,279.8232,279.49,279.0598,278.6097,276.3431,273.7463,271.314,,,
0.40735,0.40735,0.40376,1.4733,2.9304,,76.2887,-0.00044755,280.2154,279.7645,279.3023,278.8373,276.5258,273.8899,271.4423,,,
-0.032028,0.37519,0.3716,0.36443,2.1491,,70.17,0.017205,280.447,279.9728,279.5033,279.0347,276.6977,274.0289,271.5677,,,
-0.0071197,-0.039146,0.36445,0.36087,1.386,,69.8142,0.0013726,280.5946,280.1395,279.6766,279.2114,276.8621,274.1648,271.6912,,,
0,-0.0071197,0.36804,0.36087,0.32502,,70.6897,-0.032069,280.6931,280.276,279.8283,279.3713,277.0201,274.298,271.813,,,
-0.13528,-0.13528,0.23226,0.082061,0.58809,,83.0571,-0.12322,280.6321,280.3185,279.9135,279.4797,277.1569,274.421,271.9282,,,
0.13547,0,-0.039146,0.36445,0.72074,,67.6056,-0.14849,280.718,280.4224,280.0356,279.614,277.3033,274.5491,272.0469,,,
-0.24921,-0.11408,-0.25631,0.11434,0.50938,,54.3909,-0.26863,280.542,280.3802,280.0549,279.6689,277.4165,274.6608,272.1548,,,
0,-0.24921,-0.24921,0.11434,0.53463,,54.3909,-0.352,280.4247,280.3456,280.0718,279.7185,277.5253,274.7703,272.2612,,,
0,0,-0.24921,0.11792,1.2906,,48.5623,-0.40714,280.3465,280.3173,280.0865,279.7634,277.6298,274.8776,272.3662,,,
